,Price,Rooms,Area,Floor,Max_house_floor,balcony_or_loggia,Bathroom,Year_built,District,Link
138,4650000,1,40.0,17,25,лоджия,совмещенный,2021.0,Индустриальный,https://www.avito.ru/perm/kvartiry/kvartira-studiya_40m_1725et._2354254618
139,5100000,3,60.6,8,9,лоджия,раздельный,1982.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_606m_89et._2380982831
140,3450000,1,34.6,2,10,лоджия,раздельный,1990.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_346m_210et._2373788743
141,5200000,2,47.0,11,16,лоджия,совмещенный,2022.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_47m_1116et._2365532069
142,9750000,3,98.0,11,15,лоджия,совмещенный,2015.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_98m_1115et._2371839489
143,3980000,1,34.0,11,25,балкон,совмещенный,2022.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_34m_1125et._2370330847
144,3500000,1,33.5,2,9,балкон,совмещенный,1976.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_335m_29et._2337029847
145,6750000,4,72.9,10,14,лоджия,раздельный,1981.0,Индустриальный,https://www.avito.ru/perm/kvartiry/4-k._kvartira_729m_1014et._2386305165
146,3900000,2,42.0,3,3,балкон,совмещенный,2019.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_42m_33et._2300624713
147,3550000,1,33.2,12,16,лоджия,совмещенный,2005.0,Дзержинский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_332m_1216et._2394473495
148,4500000,2,52.4,10,10,лоджия,раздельный,1996.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_524m_1010et._2384159733
149,6999000,3,71.3,4,16,лоджия,раздельный,1993.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_713m_416et._2373243474
150,2480000,3,47.2,3,5,балкон,раздельный,1979.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_472m_35et._2361325832
151,2799000,1,34.5,2,9,балкон,раздельный,1986.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_345m_29et._2315420201
152,3450000,2,47.8,5,5,балкон,раздельный,1990.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_478m_55et._2342319028
153,4500000,3,62.0,8,9,лоджия,совмещенный,1996.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_62m_89et._2427719032
154,5900000,2,62.4,9,25,лоджия,совмещенный,2021.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_624m_925et._2396317623
155,5500000,3,84.6,16,16,лоджия,раздельный,2010.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_846m_1616et._2385505331
156,3390000,1,31.8,5,5,балкон,совмещенный,1966.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_318m_55et._2412017538
157,8500000,3,101.3,5,10,лоджия,раздельный,2001.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_1013m_510et._2326744531
158,5199999,1,48.1,17,20,лоджия,совмещенный,2018.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_481m_1720et._2262646185
159,5350000,2,62.0,2,16,лоджия,раздельный,2013.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_62m_216et._2387355816
160,3500000,2,56.0,9,10,лоджия,раздельный,2014.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_56m_910et._2395527491
161,3600000,2,44.2,8,9,балкон,совмещенный,1973.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_442m_89et._2388529645
162,5290000,2,71.1,10,10,лоджия,раздельный,1999.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_711m_1010et._2347132574
163,3450000,2,45.9,7,9,лоджия,раздельный,1978.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_459m_79et._2400301321
164,11665000,3,111.0,4,10,лоджия,совмещенный,1997.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_111m_410et._2400259424
165,14950000,4,136.0,20,25,лоджия,раздельный,2013.0,Свердловский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_136m_2025et._2271215012
166,7250000,3,95.7,10,16,лоджия,раздельный,2019.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_957m_1016et._2310288214
167,4350000,1,48.4,21,25,лоджия,совмещенный,2016.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_484m_2125et._1297174043
168,6500000,4,73.6,5,9,балкон,раздельный,1982.0,Дзержинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_736m_59et._2250196487
169,10000000,2,40.7,4,8,лоджия,совмещенный,2019.0,Ленинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_407m_48et._2342132068
170,2900000,2,44.0,5,5,балкон,совмещенный,1973.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_55et._2341059588
171,2780000,2,45.0,5,5,балкон,раздельный,1974.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_55et._2348172399
172,3990000,2,44.0,9,9,лоджия,совмещенный,1977.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_99et._2382620957
173,6350000,2,76.9,2,13,лоджия,совмещенный,2010.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_769m_213et._2232472186
174,8398000,3,83.0,9,25,балкон,раздельный,2021.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_83m_925et._2389209100
175,3450000,1,32.0,3,5,балкон,совмещенный,1963.0,Ленинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_32m_35et._2383737417
176,8800000,3,101.8,5,10,лоджия,раздельный,2001.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_1018m_510et._2309527706
177,5300000,2,62.2,15,17,лоджия,совмещенный,2007.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_622m_1517et._2335635896
178,2950000,2,46.3,2,3,балкон,совмещенный,1962.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_463m_23et._2309432497
179,4700000,3,70.0,9,10,лоджия,совмещенный,2009.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_70m_910et._2403870424
180,6700000,1,43.7,22,25,лоджия,совмещенный,2021.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_437m_2225et._2383190988
181,3300000,2,46.6,5,5,балкон,раздельный,1976.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_466m_55et._2351264658
182,6300000,3,67.5,5,5,балкон,раздельный,1956.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_675m_55et._2251802457
183,5600000,2,56.2,6,6,лоджия,раздельный,2014.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_562m_66et._2372335359
184,4900000,2,58.0,10,11,лоджия,раздельный,2015.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_58m_1011et._2361281426
185,4650000,3,65.0,8,9,балкон,раздельный,1985.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_65m_89et._2408929854
186,3700000,2,48.0,3,5,балкон,раздельный,1976.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_48m_35et._2334265487
187,4100000,3,59.0,1,12,лоджия,совмещенный,1979.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_59m_112et._2341755752
188,5350000,3,55.0,7,25,лоджия,раздельный,2018.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_55m_725et._2376504728
189,3290000,1,31.6,15,17,лоджия,совмещенный,2012.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_316m_1517et._2310181327
190,5900000,4,77.2,2,10,лоджия,раздельный,1993.0,Дзержинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_772m_210et._2309149674
191,3200000,2,45.4,2,5,балкон,совмещенный,1975.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_454m_25et._2346053634
192,4890000,1,40.5,22,24,лоджия,совмещенный,2016.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_405m_2224et._2334259495
193,7270000,3,64.0,11,18,лоджия,совмещенный,2009.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_64m_1118et._2341351904
194,4900000,2,63.5,10,10,балкон,раздельный,2006.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_635m_1010et._2350873010
195,4999000,1,37.7,2,25,лоджия,совмещенный,2020.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_377m_225et._2309484186
196,7100000,4,102.0,9,10,лоджия,раздельный,2005.0,Индустриальный,https://www.avito.ru/perm/kvartiry/4-k._kvartira_102m_910et._2397345423
197,3249000,1,37.0,5,10,балкон,раздельный,1989.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_37m_510et._2377429624
198,2500000,1,30.2,4,4,балкон,совмещенный,1963.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_302m_44et._2336198302
199,3395000,2,45.0,4,5,балкон,раздельный,1972.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_45et._2394942927
200,1850000,1,34.2,5,5,балкон,совмещенный,2015.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_342m_55et._2274243543
201,3700000,2,44.0,1,9,балкон,раздельный,1981.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_19et._2409131210
202,3700000,2,44.0,7,9,лоджия,раздельный,1976.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_79et._2420789008
203,5000000,2,46.0,16,25,лоджия,совмещенный,2021.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_1625et._2377889689
204,3050000,2,43.9,4,5,балкон,раздельный,1973.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_439m_45et._2381041551
205,3950000,1,36.0,4,10,лоджия,раздельный,1987.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_36m_410et._2420241910
206,3050000,2,43.3,1,9,лоджия,раздельный,1978.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_433m_19et._2401204615
207,2900000,1,34.0,3,9,балкон,совмещенный,1978.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_34m_39et._1536011364
208,6100000,3,69.2,5,9,лоджия,совмещенный,1984.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_692m_59et._2345043059
209,2796000,2,42.7,5,5,балкон,совмещенный,1962.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_427m_55et._2378292318
210,1800000,1,34.4,5,5,балкон,раздельный,1973.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_344m_55et._2308979200
211,2700000,1,29.3,15,17,балкон,совмещенный,2016.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_293m_1517et._2318931825
212,4000000,2,44.0,3,9,лоджия,раздельный,1983.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_39et._2421776798
213,4200000,2,40.0,9,16,лоджия,совмещенный,2021.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_40m_916et._2370535704
214,3600000,2,56.0,2,10,лоджия,раздельный,2012.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_56m_210et._2394653612
215,4599000,1,41.8,4,10,лоджия,раздельный,2007.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_418m_410et._2419687540
216,2720000,2,44.3,1,5,балкон,совмещенный,1965.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_443m_15et._2426186536
217,4590000,1,38.8,6,9,лоджия,совмещенный,2016.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_388m_69et._2343646185
218,2660000,1,37.0,5,9,лоджия,совмещенный,1989.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_37m_59et._2382776737
219,3100000,1,30.4,4,20,балкон,совмещенный,2021.0,Индустриальный,https://www.avito.ru/perm/kvartiry/kvartira-studiya_304m_420et._2384230433
220,4400000,3,57.8,5,9,балкон,раздельный,1981.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_578m_59et._2417079849
221,3050000,2,48.1,3,5,балкон,раздельный,1969.0,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_481m_35et._2382390849
222,4000000,1,30.5,5,5,балкон,совмещенный,1963.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_305m_55et._2377835709
223,3120000,1,36.0,7,16,лоджия,совмещенный,2016.0,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_36m_716et._2378815208
224,3500000,2,42.9,4,5,балкон,совмещенный,1965.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_429m_45et._2385764784
225,4350000,1,43.0,13,18,лоджия,совмещенный,2012.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_43m_1318et._2349543453
226,3130000,1,30.0,2,5,балкон,совмещенный,1965.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_30m_25et._2365654580
227,3990000,1,42.8,4,25,лоджия,совмещенный,2017.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_428m_425et._2384138996
228,7237000,3,80.0,3,25,лоджия,раздельный,2021.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_80m_325et._2218883288
229,3200000,2,45.0,2,5,балкон,раздельный,1983.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_45m_25et._2385430631
230,3250000,2,55.3,5,17,балкон,раздельный,2012.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_553m_517et._2377702984
231,2990000,1,35.0,4,10,балкон,раздельный,1994.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_410et._2374351565
232,4500000,2,53.0,2,9,лоджия,раздельный,2006.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_53m_29et._2423323396
233,3500000,2,44.0,5,5,балкон,совмещенный,1962.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_55et._2277236552
234,3950000,1,39.0,18,19,лоджия,совмещенный,2011.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_39m_1819et._2356024185
235,5000000,3,61.5,10,11,лоджия,раздельный,2002.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_615m_1011et._2313498254
236,3280000,1,41.0,8,10,балкон,раздельный,2016.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_41m_810et._2389160003
237,4400000,3,67.0,10,10,балкон,раздельный,2003.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_67m_1010et._2410674977
238,3150000,2,43.6,3,5,балкон,раздельный,1973.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_436m_35et._2341339302
239,2450000,1,20.8,7,9,балкон,совмещенный,1983.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_208m_79et._2392725743
240,4450000,2,57.5,1,16,лоджия,раздельный,1994.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_575m_116et._2343123570
241,3600000,1,34.4,3,10,лоджия,раздельный,1988.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_344m_310et._2313027983
242,2900000,2,47.0,4,5,балкон,раздельный,1971.0,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_47m_45et._2407854551
243,8500000,3,68.2,12,20,лоджия,совмещенный,2013.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_682m_1220et._2314085208
244,3400000,1,31.5,3,5,балкон,раздельный,1966.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_315m_35et._2362682216
245,2900000,1,37.3,8,9,лоджия,совмещенный,1975.0,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_373m_89et._2401516899
246,4150000,2,43.7,4,9,лоджия,раздельный,1981.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_437m_49et._2339963987
247,3190000,3,61.0,2,5,балкон,раздельный,1983.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_25et._2074315461
248,4200000,2,50.3,8,10,лоджия,раздельный,1991.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_503m_810et._2393547555
249,2430000,1,33.2,4,5,балкон,совмещенный,1986.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_332m_45et._2323652638
250,5995000,1,46.1,11,17,балкон,совмещенный,2005.0,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_461m_1117et._2394633492
251,3550000,1,34.4,8,10,лоджия,раздельный,1989.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_344m_810et._2369922413
252,5180000,3,60.5,8,9,лоджия,раздельный,1977.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_605m_89et._2379794851
253,7200000,3,106.0,3,12,лоджия,раздельный,2006.0,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_106m_312et._2424399792
254,1700000,1,23.0,1,5,лоджия,совмещенный,2015.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_23m_15et._2401853194
255,4200000,1,43.0,8,9,лоджия,совмещенный,2014.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_43m_89et._2417008151
256,9300000,4,103.2,7,16,лоджия,раздельный,2005.0,Дзержинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_1032m_716et._2370231898
257,3670000,1,36.9,4,10,балкон,раздельный,1987.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_369m_410et._2317366727
258,3700000,2,49.0,3,18,лоджия,раздельный,2020.0,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_49m_318et._2417621884
259,3280000,1,40.2,6,17,балкон,раздельный,2018.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_402m_617et._2341653401
260,3600000,3,61.0,9,9,балкон,раздельный,1979.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_61m_99et._2295938393
261,7500000,2,57.7,14,25,лоджия,совмещенный,2007.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_577m_1425et._2400054439
262,4500000,1,35.0,3,9,лоджия,совмещенный,2015.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_39et._2418270269
263,4350000,3,56.8,1,9,лоджия,раздельный,1973.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_568m_19et._2402630435
264,4650000,2,44.0,4,9,лоджия,совмещенный,1976.0,Ленинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_49et._2410160333
265,8650000,3,74.2,2,25,лоджия,раздельный,2017.0,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_742m_225et._2375801707
266,4590000,2,49.0,9,10,лоджия,раздельный,1994.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_49m_910et._2389236721
267,5300000,3,76.3,1,10,лоджия,раздельный,1994.0,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_763m_110et._2361162486
268,4550000,2,53.7,2,4,лоджия,раздельный,2022.0,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_537m_24et._2309022122
269,16900000,3,134.6,12,18,лоджия,совмещенный,2005.0,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_1346m_1218et._2360010317
270,2400000,2,47.0,2,2,балкон,раздельный,1958.0,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_47m_22et._2340885317
271,4550000,1,47.4,14,17,лоджия,совмещенный,2021.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_474m_1417et._2408997270
272,10200000,3,90.0,21,25,лоджия,совмещенный,2017.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_90m_2125et._2369379145
273,3650000,1,34.9,2,9,балкон,раздельный,1989.0,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_349m_29et._2378474077
274,2790000,1,38.0,7,10,лоджия,раздельный,2020.0,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_38m_710et._2427400291
275,7000000,3,71.8,4,16,балкон,раздельный,2018.0,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_718m_416et._2422179875
