,Price,Rooms,Area,Floor,Max_house_floor,balcony\loggia,Bathroom,Year built,District,Link
184,5500000,3,62,9,9,лоджия,раздельный,1985,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_62m_99et._2369136722
185,5150000,3,71.2,15,16,,,,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_712m_1516et._2410791572
186,2550000,1,30,1,5,,совмещенный,1971,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_30m_15et._2393087927
187,4000000,2,42,2,5,,совмещенный,,Ленинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_42m_25et._2387887934
188,6000000,2,66,11,16,лоджия,раздельный,,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_66m_1116et._2316282379
189,3350000,1,37.1,2,10,,совмещенный,2006,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_371m_210et._2362338735
190,3800000,3,61.5,1,5,,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_615m_15et._2378349686
191,3400000,1,37.4,9,17,балкон,совмещенный,2021,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_374m_917et._2360921230
192,4999000,2,51.8,5,10,лоджия,раздельный,2008,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_518m_510et._2384402641
193,6750000,3,71.1,6,16,лоджия,совмещенный,2000,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_711m_616et._2381335478
194,3900000,2,50.6,4,5,,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_506m_45et._2313585166
195,2400000,2,43.1,6,9,лоджия,раздельный,,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_431m_69et._2331817736
196,6100000,3,69.9,4,5,,,,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_699m_45et._2319523958
197,8500000,3,98,6,25,лоджия,совмещенный,2011,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_98m_625et._2358290374
198,3800000,3,54,1,9,,раздельный,1971,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_54m_19et._2308393764
199,4680000,2,56,4,5,лоджия,раздельный,1978,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_56m_45et._2335239570
200,3800000,2,54.8,8,14,лоджия,раздельный,1976,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_548m_814et._2384812205
201,8700000,3,63.6,6,6,лоджия,совмещенный,2019,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_636m_66et._2310726099
202,3300000,1,33,1,6,балкон,совмещенный,2015,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_33m_16et._2339922417
203,5299000,1,44,11,17,лоджия,совмещенный,1987,Ленинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_44m_1117et._2379240241
204,4500000,2,68.8,2,16,,раздельный,,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_688m_216et._2341253008
205,8200000,3,60.2,19,25,лоджия,совмещенный,2011,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_602m_1925et._2421332411
206,3350000,1,38.4,3,16,,,,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_384m_316et._2341754506
207,2799990,1,31,7,10,лоджия,совмещенный,2011,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_710et._2355599547
208,4200000,3,72.6,3,16,балкон,раздельный,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_726m_316et._2442468383
209,2949999,2,44.6,1,5,,раздельный,1978,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_446m_15et._2345306958
210,2350000,1,31,3,5,лоджия,совмещенный,1961,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_31m_35et._2391007456
211,4800000,3,64,3,14,лоджия,раздельный,,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_64m_314et._2346103208
212,2179000,1,32.3,1,4,,,,Кировский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_323m_14et._2343693551
213,6390000,3,81,3,10,лоджия,совмещенный,2006,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_81m_310et._2416392208
214,3650000,3,55.1,5,5,,,,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_551m_55et._2372874454
215,5350000,3,74.3,16,19,балкон,раздельный,2017,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_743m_1619et._2366200756
216,2800000,2,43,4,4,балкон,совмещенный,1960,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_43m_44et._2372334244
217,3700000,2,47,3,5,балкон,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_47m_35et._2381641121
218,3280000,3,60.6,5,5,балкон,раздельный,1968,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_606m_55et._2370292862
219,4000000,1,35,10,10,балкон,раздельный,,Ленинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_1010et._2348826279
220,4760000,3,60.2,8,9,лоджия,совмещенный,1972,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_602m_89et._2380691668
221,3950000,2,44.1,2,5,,совмещенный,,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_441m_25et._2331964495
222,2500000,1,29.8,3,5,балкон,совмещенный,1971,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_298m_35et._2366533648
223,2500000,2,47.8,3,5,балкон,раздельный,,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_478m_35et._2370699832
224,5500000,2,50,2,10,лоджия,совмещенный,1989,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_50m_210et._2379640922
225,2650000,1,37.4,5,5,,,,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_374m_55et._2422878434
226,2790000,1,30.4,2,6,балкон,совмещенный,1970,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_304m_26et._2391893644
227,3960000,3,60.7,2,5,балкон,раздельный,1967,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_607m_25et._2194821487
228,4390000,4,84.8,4,9,балкон,раздельный,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_848m_49et._2409975685
229,3200000,2,50.2,6,10,балкон,,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_502m_610et._2389276941
230,4350000,2,52.2,6,10,,,,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_522m_610et._2375748166
231,3500000,2,41,1,5,,раздельный,1970,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_41m_15et._2387430828
232,7300000,3,83.6,6,16,лоджия,совмещенный,2007,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_836m_616et._2363938049
233,2599000,1,29,7,10,балкон,совмещенный,1969,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_29m_710et._2356163420
234,4400000,3,63,4,4,балкон,совмещенный,1953,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_63m_44et._2425986940
235,4190000,2,57.7,3,16,лоджия,раздельный,,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_577m_316et._2378358391
236,3600000,3,60.1,2,5,балкон,совмещенный,1991,Кировский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_601m_25et._2401108024
237,3050000,2,48.7,2,9,,,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_487m_29et._2407985173
238,4700000,2,63.5,15,16,лоджия,раздельный,2021,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_635m_1516et._2419873328
239,3550000,1,38.2,7,10,лоджия,раздельный,,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_382m_710et._2392249005
240,4250000,2,43.9,3,9,лоджия,раздельный,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_439m_39et._2401484007
241,6300000,2,56.7,7,9,балкон,совмещенный,2003,Ленинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_567m_79et._2407449620
242,2150000,1,23,1,10,,совмещенный,1988,Индустриальный,https://www.avito.ru/perm/kvartiry/kvartira-studiya_23m_110et._2418779627
243,4990000,3,60,9,9,,,,Ленинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_60m_99et._2417630437
244,2150000,1,31.9,8,9,лоджия,раздельный,1988,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_319m_89et._2402134029
245,2450000,1,32,3,3,,,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_32m_33et._2366154140
246,2600000,1,27.4,2,5,балкон,совмещенный,,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_274m_25et._2372748536
247,2500000,1,34,12,12,балкон,раздельный,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_34m_1212et._2383213207
248,7500000,3,76.8,5,9,,раздельный,,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_768m_59et._2265620784
249,3600000,1,35,2,4,балкон,совмещенный,2019,Мотовилихинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_24et._2361280829
250,6900000,4,82.8,16,16,балкон,,,Индустриальный,https://www.avito.ru/perm/kvartiry/4-k._kvartira_828m_1616et._2357081033
251,2200000,2,45.7,1,3,,совмещенный,1962,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_457m_13et._2426725123
252,3600000,4,61.5,5,5,,,,Индустриальный,https://www.avito.ru/perm/kvartiry/4-k._kvartira_615m_55et._2402658750
253,3600000,4,61.5,5,5,балкон,раздельный,1970,Индустриальный,https://www.avito.ru/perm/kvartiry/4-k._kvartira_615m_55et._2402658750
254,3990000,2,54.4,1,16,лоджия,раздельный,1995,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_544m_116et._2358019856
255,5700000,3,60.2,14,25,лоджия,раздельный,2019,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_602m_1425et._2341862967
256,3190000,2,44,2,5,,,,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_44m_25et._2419853236
257,8500000,4,89,14,15,лоджия,раздельный,2021,Индустриальный,https://www.avito.ru/perm/kvartiry/4-k._kvartira_89m_1415et._2343121874
258,6900000,4,75.4,8,9,лоджия,раздельный,1981,Ленинский,https://www.avito.ru/perm/kvartiry/4-k._kvartira_754m_89et._2381238920
259,5100000,3,60.7,2,9,лоджия,раздельный,1977,Индустриальный,https://www.avito.ru/perm/kvartiry/3-k._kvartira_607m_29et._2372995432
260,3600000,2,44.6,3,5,балкон,совмещенный,1962,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_446m_35et._2401815392
261,3500000,3,46.5,1,5,балкон,раздельный,1966,Дзержинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_465m_15et._2341786970
262,3200000,5,32.4,5,5,балкон,раздельный,1968,Ленинский,https://www.avito.ru/perm/kvartiry/5-k._kvartira_324m_55et._2373388150
263,4100000,3,67.3,3,9,лоджия,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_673m_39et._2366382218
264,5690000,2,50.4,5,13,лоджия,совмещенный,2021,Мотовилихинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_504m_513et._2385420616
265,2490000,,,,,,совмещенный,2020,Свердловский,https://www.avito.ru/perm/kvartiry/apartamenty-studiya_26m_416et._2349473404
266,2690000,1,32.2,1,5,балкон,совмещенный,,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_322m_15et._2401680977
267,2520000,1,30.2,2,5,балкон,раздельный,1969,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_302m_25et._2369554026
268,2550000,2,43.9,5,5,балкон,совмещенный,,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_439m_55et._2378969644
269,2700000,1,38,4,10,лоджия,раздельный,2001,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_38m_410et._2356139564
270,4800000,2,42.7,17,25,балкон,совмещенный,2022,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_427m_1725et._2316909541
271,2200000,,,,,,совмещенный,2001,Ленинский,https://www.avito.ru/perm/kvartiry/1-k._apartamenty_64m_77et._2421436097
272,4050000,2,42.5,2,5,,совмещенный,1964,Ленинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_425m_25et._2414791468
273,4900000,3,66.8,8,9,,,,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_668m_89et._2344880268
274,2950000,3,54.5,5,5,балкон,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_545m_55et._2335150098
275,7000000,4,81,3,11,,,,Индустриальный,https://www.avito.ru/perm/kvartiry/4-k._kvartira_81m_311et._2401392390
276,5850000,3,63.8,8,10,лоджия,совмещенный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_638m_810et._2401635883
277,3550000,2,44.3,1,5,,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_443m_15et._2367965020
278,2850000,1,30,2,5,,совмещенный,1961,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_30m_25et._2417121903
279,3600000,2,46,5,9,лоджия,,,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_59et._2421206090
280,3950000,3,69,1,4,,раздельный,,Мотовилихинский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_69m_14et._2400864488
281,3800000,2,43.9,3,9,лоджия,раздельный,,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_439m_39et._2407415787
282,1820000,2,37.4,5,5,балкон,совмещенный,1983,Кировский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_374m_55et._2349622119
283,3300000,1,37.2,17,17,балкон,совмещенный,,Индустриальный,https://www.avito.ru/perm/kvartiry/1-k._kvartira_372m_1717et._2409963026
284,2890000,1,35,6,18,лоджия,совмещенный,2016,Орджоникидзевский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_35m_618et._2380655329
285,3500000,2,42.6,3,5,балкон,совмещенный,,Индустриальный,https://www.avito.ru/perm/kvartiry/2-k._kvartira_426m_35et._2410074727
286,5500000,3,56,2,5,,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_56m_25et._2338946318
287,4870100,4,81.2,10,10,лоджия,раздельный,1989,Индустриальный,https://www.avito.ru/perm/kvartiry/4-k._kvartira_812m_1010et._2365578498
288,3400000,1,31.3,8,25,лоджия,совмещенный,,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_313m_825et._2400951186
289,9700000,3,77,9,20,лоджия,раздельный,2018,Свердловский,https://www.avito.ru/perm/kvartiry/3-k._kvartira_77m_920et._2272125370
290,2990000,2,46,3,5,балкон,совмещенный,1965,Свердловский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_46m_35et._2349204133
291,2150000,1,27.4,6,9,балкон,совмещенный,1992,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_274m_69et._2386640644
292,4500000,2,43.5,6,9,лоджия,раздельный,1979,Дзержинский,https://www.avito.ru/perm/kvartiry/2-k._kvartira_435m_69et._2325120482
293,4400000,1,34.1,13,25,,,,Свердловский,https://www.avito.ru/perm/kvartiry/kvartira-studiya_341m_1325et._2345702583
294,3370000,1,35.4,10,10,балкон,раздельный,1993,Свердловский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_354m_1010et._2302973958
295,4750000,1,54.4,7,19,,совмещенный,,Дзержинский,https://www.avito.ru/perm/kvartiry/1-k._kvartira_544m_719et._2090683514
